RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event,Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,Home Team Initials,Away Team Initials,Country,Winner,Runners-Up,Third,Fourth,GoalsScored,QualifiedTeams,MatchesPlayed,Attendance_cup
323,196,FRG,BECKENBAUER Franz (GER),S,7.0,Pierre LITTBARSKI,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),S,9.0,Marco VAN BASTEN,nan,Y72',1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,FRG,BECKENBAUER Franz (GER),S,9.0,Rudi VOELLER,nan,Y21' R22',1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),S,10.0,Ruud GULLIT,C,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,FRG,BECKENBAUER Franz (GER),S,10.0,Lothar MATTHAEUS,C,Y77',1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),S,11.0,Richard WITSCHGE,nan,O78',1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,FRG,BECKENBAUER Franz (GER),S,14.0,Thomas BERTHOLD,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),S,14.0,Johnny VAN T SCHIP,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,FRG,BECKENBAUER Franz (GER),S,18.0,Juergen KLINSMANN,nan,G51' O77',1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),S,20.0,WINTER,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,FRG,BECKENBAUER Franz (GER),N,8.0,Thomas HAESSLER,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),N,7.0,Erwin KOEMAN,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,FRG,BECKENBAUER Franz (GER),N,11.0,Frank MILL,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),N,8.0,Gerald VANENBURG,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,FRG,BECKENBAUER Franz (GER),N,12.0,Raimond AUMANN,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),N,12.0,Wim KIEFT,nan,I66',1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,FRG,BECKENBAUER Franz (GER),N,13.0,Karlheinz RIEDLE,nan,I77',1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),N,13.0,Graeme RUTJES,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,FRG,BECKENBAUER Franz (GER),N,15.0,Uwe BEIN,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),N,15.0,Bryan ROY,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,FRG,BECKENBAUER Franz (GER),N,16.0,Paul STEINER,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),N,16.0,Joop HIELE,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,FRG,BECKENBAUER Franz (GER),N,17.0,Andreas MOELLER,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),N,17.0,Hans GILLHAUS,nan,I78',1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,FRG,BECKENBAUER Franz (GER),N,19.0,Hans PFLUEGLER,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),N,18.0,Henk FRAESER,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,FRG,BECKENBAUER Franz (GER),N,20.0,Olaf THON,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),N,19.0,John VAN LOEN,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,FRG,BECKENBAUER Franz (GER),N,21.0,Guenther HERMANN,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),N,21.0,Danny BLIND,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,FRG,BECKENBAUER Franz (GER),N,22.0,Andreas KOEPKE,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,196,NED,BEENHAKKER Leo (NED),N,22.0,Stanley MENZO,nan,nan,1990,24 Jun 1990 - 21:00,Round of 16,Giuseppe Meazza,Milan,Germany FR,2.0,1.0,Netherlands,,74559.0,0.0,0.0,LOUSTAU Juan (ARG),JACOME GUERRERO Elias V. (ECU),MAURO Vincent (USA),FRG,NED,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),S,1.0,Pat BONNER,GK,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),S,1.0,Silviu LUNG,GKC,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),S,2.0,Chris MORRIS,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),S,2.0,Mircea REDNIC,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),S,3.0,Steve STAUNTON,nan,O94',1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),S,3.0,Michael KLEIN,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),S,4.0,Mick MC CARTHY,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),S,4.0,Ioan ANDONE,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),S,5.0,Kevin MORAN,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),S,5.0,Iosif ROTARIU,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),S,7.0,Paul McGRATH,C,Y107',1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),S,6.0,POPESCU GH.,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),S,8.0,Ray HOUGHTON,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),S,8.0,Ioan SABAU,nan,O98',1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),S,9.0,John ALDRIDGE,nan,Y21' O22',1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),S,10.0,HAGI,nan,Y112',1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),S,11.0,Kevin SHEEDY,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),S,14.0,Florin RADUCIOIU,nan,O75',1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),S,13.0,Andy TOWNSEND,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),S,18.0,Gavril BALINT,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),S,17.0,Niall QUINN,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),S,21.0,Ioan LUPESCU,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),N,6.0,Ronnie WHELAN,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),N,7.0,LACATUS,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),N,10.0,Tony CASCARINO,nan,I22',1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),N,9.0,Rodion CAMATARU,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),N,12.0,David O LEARY,nan,I94',1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),N,11.0,Danut LUPU,nan,I75' Y116',1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),N,14.0,Christopher HUGHTON,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),N,12.0,Bogdan STELEA,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,IRL,CHARLTON Jack (ENG),N,15.0,Bernard SLAVEN,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
323,248,ROU,JENEI Emerich (ROU),N,13.0,Adrian POPESCU,nan,nan,1990,25 Jun 1990 - 17:00,Round of 16,Luigi Ferraris,Genoa,"rn"">Republic of Ireland",0.0,0.0,Romania,Republic of Ireland win on penalties (5 - 4),31818.0,0.0,0.0,RAMIZ WRIGHT Jose (BRA),MACIEL Carlos (PAR),MANDI Jassim (BHR),IRL,ROU,Italy,Germany FR,Argentina,Italy,England,115,24,52,2516215
